0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,12154,12155,12156,12157,12158
172956.0,2001.0,1305.0,1653.0,1479.0,1392.0,870.0,1218.0,1044.0,522.0,1305.0,957.0,609.0,957.0,2262.0,2262.0,1305.0,2523.0,1653.0,2523.0,5046.0,1740.0,3306.0,5481.0,2697.0,4002.0,3306.0,609.0,783.0,1305.0,870.0,7569.0,7743.0,5829.0,6699.0,4176.0,3480.0,7047.0,2088.0,3306.0,2523.0,3654.0,3567.0,5394.0,4263.0,3393.0,3828.0,5133.0,4959.0,4176.0,6612.0,3045.0,2523.0,1653.0,1740.0,783.0,1131.0,609.0,87.0,87.0,87.0,87.0,87.0
176932.0,2047.0,1335.0,1691.0,1513.0,1424.0,890.0,1246.0,1068.0,534.0,1335.0,979.0,623.0,979.0,2314.0,2314.0,1335.0,2581.0,1691.0,2581.0,5162.0,1780.0,3382.0,5607.0,2759.0,4094.0,3382.0,623.0,801.0,1335.0,890.0,7743.0,7921.0,5963.0,6853.0,4272.0,3560.0,7209.0,2136.0,3382.0,2581.0,3738.0,3649.0,5518.0,4361.0,3471.0,3916.0,5251.0,5073.0,4272.0,6764.0,3115.0,2581.0,1691.0,1780.0,801.0,1157.0,623.0,89.0,89.0,89.0,89.0,89.0
133196.0,1541.0,1005.0,1273.0,1139.0,1072.0,670.0,938.0,804.0,402.0,1005.0,737.0,469.0,737.0,1742.0,1742.0,1005.0,1943.0,1273.0,1943.0,3886.0,1340.0,2546.0,4221.0,2077.0,3082.0,2546.0,469.0,603.0,1005.0,670.0,5829.0,5963.0,4489.0,5159.0,3216.0,2680.0,5427.0,1608.0,2546.0,1943.0,2814.0,2747.0,4154.0,3283.0,2613.0,2948.0,3953.0,3819.0,3216.0,5092.0,2345.0,1943.0,1273.0,1340.0,603.0,871.0,469.0,67.0,67.0,67.0,67.0,67.0
153076.0,1771.0,1155.0,1463.0,1309.0,1232.0,770.0,1078.0,924.0,462.0,1155.0,847.0,539.0,847.0,2002.0,2002.0,1155.0,2233.0,1463.0,2233.0,4466.0,1540.0,2926.0,4851.0,2387.0,3542.0,2926.0,539.0,693.0,1155.0,770.0,6699.0,6853.0,5159.0,5929.0,3696.0,3080.0,6237.0,1848.0,2926.0,2233.0,3234.0,3157.0,4774.0,3773.0,3003.0,3388.0,4543.0,4389.0,3696.0,5852.0,2695.0,2233.0,1463.0,1540.0,693.0,1001.0,539.0,77.0,77.0,77.0,77.0,77.0
95424.0,1104.0,720.0,912.0,816.0,768.0,480.0,672.0,576.0,288.0,720.0,528.0,336.0,528.0,1248.0,1248.0,720.0,1392.0,912.0,1392.0,2784.0,960.0,1824.0,3024.0,1488.0,2208.0,1824.0,336.0,432.0,720.0,480.0,4176.0,4272.0,3216.0,3696.0,2304.0,1920.0,3888.0,1152.0,1824.0,1392.0,2016.0,1968.0,2976.0,2352.0,1872.0,2112.0,2832.0,2736.0,2304.0,3648.0,1680.0,1392.0,912.0,960.0,432.0,624.0,336.0,48.0,48.0,48.0,48.0,48.0
79520.0,920.0,600.0,760.0,680.0,640.0,400.0,560.0,480.0,240.0,600.0,440.0,280.0,440.0,1040.0,1040.0,600.0,1160.0,760.0,1160.0,2320.0,800.0,1520.0,2520.0,1240.0,1840.0,1520.0,280.0,360.0,600.0,400.0,3480.0,3560.0,2680.0,3080.0,1920.0,1600.0,3240.0,960.0,1520.0,1160.0,1680.0,1640.0,2480.0,1960.0,1560.0,1760.0,2360.0,2280.0,1920.0,3040.0,1400.0,1160.0,760.0,800.0,360.0,520.0,280.0,40.0,40.0,40.0,40.0,40.0
161028.0,1863.0,1215.0,1539.0,1377.0,1296.0,810.0,1134.0,972.0,486.0,1215.0,891.0,567.0,891.0,2106.0,2106.0,1215.0,2349.0,1539.0,2349.0,4698.0,1620.0,3078.0,5103.0,2511.0,3726.0,3078.0,567.0,729.0,1215.0,810.0,7047.0,7209.0,5427.0,6237.0,3888.0,3240.0,6561.0,1944.0,3078.0,2349.0,3402.0,3321.0,5022.0,3969.0,3159.0,3564.0,4779.0,4617.0,3888.0,6156.0,2835.0,2349.0,1539.0,1620.0,729.0,1053.0,567.0,81.0,81.0,81.0,81.0,81.0
47712.0,552.0,360.0,456.0,408.0,384.0,240.0,336.0,288.0,144.0,360.0,264.0,168.0,264.0,624.0,624.0,360.0,696.0,456.0,696.0,1392.0,480.0,912.0,1512.0,744.0,1104.0,912.0,168.0,216.0,360.0,240.0,2088.0,2136.0,1608.0,1848.0,1152.0,960.0,1944.0,576.0,912.0,696.0,1008.0,984.0,1488.0,1176.0,936.0,1056.0,1416.0,1368.0,1152.0,1824.0,840.0,696.0,456.0,480.0,216.0,312.0,168.0,24.0,24.0,24.0,24.0,24.0
75544.0,874.0,570.0,722.0,646.0,608.0,380.0,532.0,456.0,228.0,570.0,418.0,266.0,418.0,988.0,988.0,570.0,1102.0,722.0,1102.0,2204.0,760.0,1444.0,2394.0,1178.0,1748.0,1444.0,266.0,342.0,570.0,380.0,3306.0,3382.0,2546.0,2926.0,1824.0,1520.0,3078.0,912.0,1444.0,1102.0,1596.0,1558.0,2356.0,1862.0,1482.0,1672.0,2242.0,2166.0,1824.0,2888.0,1330.0,1102.0,722.0,760.0,342.0,494.0,266.0,38.0,38.0,38.0,38.0,38.0
57652.0,667.0,435.0,551.0,493.0,464.0,290.0,406.0,348.0,174.0,435.0,319.0,203.0,319.0,754.0,754.0,435.0,841.0,551.0,841.0,1682.0,580.0,1102.0,1827.0,899.0,1334.0,1102.0,203.0,261.0,435.0,290.0,2523.0,2581.0,1943.0,2233.0,1392.0,1160.0,2349.0,696.0,1102.0,841.0,1218.0,1189.0,1798.0,1421.0,1131.0,1276.0,1711.0,1653.0,1392.0,2204.0,1015.0,841.0,551.0,580.0,261.0,377.0,203.0,29.0,29.0,29.0,29.0,29.0
83496.0,966.0,630.0,798.0,714.0,672.0,420.0,588.0,504.0,252.0,630.0,462.0,294.0,462.0,1092.0,1092.0,630.0,1218.0,798.0,1218.0,2436.0,840.0,1596.0,2646.0,1302.0,1932.0,1596.0,294.0,378.0,630.0,420.0,3654.0,3738.0,2814.0,3234.0,2016.0,1680.0,3402.0,1008.0,1596.0,1218.0,1764.0,1722.0,2604.0,2058.0,1638.0,1848.0,2478.0,2394.0,2016.0,3192.0,1470.0,1218.0,798.0,840.0,378.0,546.0,294.0,42.0,42.0,42.0,42.0,42.0
81508.0,943.0,615.0,779.0,697.0,656.0,410.0,574.0,492.0,246.0,615.0,451.0,287.0,451.0,1066.0,1066.0,615.0,1189.0,779.0,1189.0,2378.0,820.0,1558.0,2583.0,1271.0,1886.0,1558.0,287.0,369.0,615.0,410.0,3567.0,3649.0,2747.0,3157.0,1968.0,1640.0,3321.0,984.0,1558.0,1189.0,1722.0,1681.0,2542.0,2009.0,1599.0,1804.0,2419.0,2337.0,1968.0,3116.0,1435.0,1189.0,779.0,820.0,369.0,533.0,287.0,41.0,41.0,41.0,41.0,41.0
123256.0,1426.0,930.0,1178.0,1054.0,992.0,620.0,868.0,744.0,372.0,930.0,682.0,434.0,682.0,1612.0,1612.0,930.0,1798.0,1178.0,1798.0,3596.0,1240.0,2356.0,3906.0,1922.0,2852.0,2356.0,434.0,558.0,930.0,620.0,5394.0,5518.0,4154.0,4774.0,2976.0,2480.0,5022.0,1488.0,2356.0,1798.0,2604.0,2542.0,3844.0,3038.0,2418.0,2728.0,3658.0,3534.0,2976.0,4712.0,2170.0,1798.0,1178.0,1240.0,558.0,806.0,434.0,62.0,62.0,62.0,62.0,62.0
97412.0,1127.0,735.0,931.0,833.0,784.0,490.0,686.0,588.0,294.0,735.0,539.0,343.0,539.0,1274.0,1274.0,735.0,1421.0,931.0,1421.0,2842.0,980.0,1862.0,3087.0,1519.0,2254.0,1862.0,343.0,441.0,735.0,490.0,4263.0,4361.0,3283.0,3773.0,2352.0,1960.0,3969.0,1176.0,1862.0,1421.0,2058.0,2009.0,3038.0,2401.0,1911.0,2156.0,2891.0,2793.0,2352.0,3724.0,1715.0,1421.0,931.0,980.0,441.0,637.0,343.0,49.0,49.0,49.0,49.0,49.0
77532.0,897.0,585.0,741.0,663.0,624.0,390.0,546.0,468.0,234.0,585.0,429.0,273.0,429.0,1014.0,1014.0,585.0,1131.0,741.0,1131.0,2262.0,780.0,1482.0,2457.0,1209.0,1794.0,1482.0,273.0,351.0,585.0,390.0,3393.0,3471.0,2613.0,3003.0,1872.0,1560.0,3159.0,936.0,1482.0,1131.0,1638.0,1599.0,2418.0,1911.0,1521.0,1716.0,2301.0,2223.0,1872.0,2964.0,1365.0,1131.0,741.0,780.0,351.0,507.0,273.0,39.0,39.0,39.0,39.0,39.0
87472.0,1012.0,660.0,836.0,748.0,704.0,440.0,616.0,528.0,264.0,660.0,484.0,308.0,484.0,1144.0,1144.0,660.0,1276.0,836.0,1276.0,2552.0,880.0,1672.0,2772.0,1364.0,2024.0,1672.0,308.0,396.0,660.0,440.0,3828.0,3916.0,2948.0,3388.0,2112.0,1760.0,3564.0,1056.0,1672.0,1276.0,1848.0,1804.0,2728.0,2156.0,1716.0,1936.0,2596.0,2508.0,2112.0,3344.0,1540.0,1276.0,836.0,880.0,396.0,572.0,308.0,44.0,44.0,44.0,44.0,44.0
117292.0,1357.0,885.0,1121.0,1003.0,944.0,590.0,826.0,708.0,354.0,885.0,649.0,413.0,649.0,1534.0,1534.0,885.0,1711.0,1121.0,1711.0,3422.0,1180.0,2242.0,3717.0,1829.0,2714.0,2242.0,413.0,531.0,885.0,590.0,5133.0,5251.0,3953.0,4543.0,2832.0,2360.0,4779.0,1416.0,2242.0,1711.0,2478.0,2419.0,3658.0,2891.0,2301.0,2596.0,3481.0,3363.0,2832.0,4484.0,2065.0,1711.0,1121.0,1180.0,531.0,767.0,413.0,59.0,59.0,59.0,59.0,59.0
113316.0,1311.0,855.0,1083.0,969.0,912.0,570.0,798.0,684.0,342.0,855.0,627.0,399.0,627.0,1482.0,1482.0,855.0,1653.0,1083.0,1653.0,3306.0,1140.0,2166.0,3591.0,1767.0,2622.0,2166.0,399.0,513.0,855.0,570.0,4959.0,5073.0,3819.0,4389.0,2736.0,2280.0,4617.0,1368.0,2166.0,1653.0,2394.0,2337.0,3534.0,2793.0,2223.0,2508.0,3363.0,3249.0,2736.0,4332.0,1995.0,1653.0,1083.0,1140.0,513.0,741.0,399.0,57.0,57.0,57.0,57.0,57.0
95424.0,1104.0,720.0,912.0,816.0,768.0,480.0,672.0,576.0,288.0,720.0,528.0,336.0,528.0,1248.0,1248.0,720.0,1392.0,912.0,1392.0,2784.0,960.0,1824.0,3024.0,1488.0,2208.0,1824.0,336.0,432.0,720.0,480.0,4176.0,4272.0,3216.0,3696.0,2304.0,1920.0,3888.0,1152.0,1824.0,1392.0,2016.0,1968.0,2976.0,2352.0,1872.0,2112.0,2832.0,2736.0,2304.0,3648.0,1680.0,1392.0,912.0,960.0,432.0,624.0,336.0,48.0,48.0,48.0,48.0,48.0
151088.0,1748.0,1140.0,1444.0,1292.0,1216.0,760.0,1064.0,912.0,456.0,1140.0,836.0,532.0,836.0,1976.0,1976.0,1140.0,2204.0,1444.0,2204.0,4408.0,1520.0,2888.0,4788.0,2356.0,3496.0,2888.0,532.0,684.0,1140.0,760.0,6612.0,6764.0,5092.0,5852.0,3648.0,3040.0,6156.0,1824.0,2888.0,2204.0,3192.0,3116.0,4712.0,3724.0,2964.0,3344.0,4484.0,4332.0,3648.0,5776.0,2660.0,2204.0,1444.0,1520.0,684.0,988.0,532.0,76.0,76.0,76.0,76.0,76.0
69580.0,805.0,525.0,665.0,595.0,560.0,350.0,490.0,420.0,210.0,525.0,385.0,245.0,385.0,910.0,910.0,525.0,1015.0,665.0,1015.0,2030.0,700.0,1330.0,2205.0,1085.0,1610.0,1330.0,245.0,315.0,525.0,350.0,3045.0,3115.0,2345.0,2695.0,1680.0,1400.0,2835.0,840.0,1330.0,1015.0,1470.0,1435.0,2170.0,1715.0,1365.0,1540.0,2065.0,1995.0,1680.0,2660.0,1225.0,1015.0,665.0,700.0,315.0,455.0,245.0,35.0,35.0,35.0,35.0,35.0
57652.0,667.0,435.0,551.0,493.0,464.0,290.0,406.0,348.0,174.0,435.0,319.0,203.0,319.0,754.0,754.0,435.0,841.0,551.0,841.0,1682.0,580.0,1102.0,1827.0,899.0,1334.0,1102.0,203.0,261.0,435.0,290.0,2523.0,2581.0,1943.0,2233.0,1392.0,1160.0,2349.0,696.0,1102.0,841.0,1218.0,1189.0,1798.0,1421.0,1131.0,1276.0,1711.0,1653.0,1392.0,2204.0,1015.0,841.0,551.0,580.0,261.0,377.0,203.0,29.0,29.0,29.0,29.0,29.0
37772.0,437.0,285.0,361.0,323.0,304.0,190.0,266.0,228.0,114.0,285.0,209.0,133.0,209.0,494.0,494.0,285.0,551.0,361.0,551.0,1102.0,380.0,722.0,1197.0,589.0,874.0,722.0,133.0,171.0,285.0,190.0,1653.0,1691.0,1273.0,1463.0,912.0,760.0,1539.0,456.0,722.0,551.0,798.0,779.0,1178.0,931.0,741.0,836.0,1121.0,1083.0,912.0,1444.0,665.0,551.0,361.0,380.0,171.0,247.0,133.0,19.0,19.0,19.0,19.0,19.0
39760.0,460.0,300.0,380.0,340.0,320.0,200.0,280.0,240.0,120.0,300.0,220.0,140.0,220.0,520.0,520.0,300.0,580.0,380.0,580.0,1160.0,400.0,760.0,1260.0,620.0,920.0,760.0,140.0,180.0,300.0,200.0,1740.0,1780.0,1340.0,1540.0,960.0,800.0,1620.0,480.0,760.0,580.0,840.0,820.0,1240.0,980.0,780.0,880.0,1180.0,1140.0,960.0,1520.0,700.0,580.0,380.0,400.0,180.0,260.0,140.0,20.0,20.0,20.0,20.0,20.0
17892.0,207.0,135.0,171.0,153.0,144.0,90.0,126.0,108.0,54.0,135.0,99.0,63.0,99.0,234.0,234.0,135.0,261.0,171.0,261.0,522.0,180.0,342.0,567.0,279.0,414.0,342.0,63.0,81.0,135.0,90.0,783.0,801.0,603.0,693.0,432.0,360.0,729.0,216.0,342.0,261.0,378.0,369.0,558.0,441.0,351.0,396.0,531.0,513.0,432.0,684.0,315.0,261.0,171.0,180.0,81.0,117.0,63.0,9.0,9.0,9.0,9.0,9.0
25844.0,299.0,195.0,247.0,221.0,208.0,130.0,182.0,156.0,78.0,195.0,143.0,91.0,143.0,338.0,338.0,195.0,377.0,247.0,377.0,754.0,260.0,494.0,819.0,403.0,598.0,494.0,91.0,117.0,195.0,130.0,1131.0,1157.0,871.0,1001.0,624.0,520.0,1053.0,312.0,494.0,377.0,546.0,533.0,806.0,637.0,507.0,572.0,767.0,741.0,624.0,988.0,455.0,377.0,247.0,260.0,117.0,169.0,91.0,13.0,13.0,13.0,13.0,13.0
13916.0,161.0,105.0,133.0,119.0,112.0,70.0,98.0,84.0,42.0,105.0,77.0,49.0,77.0,182.0,182.0,105.0,203.0,133.0,203.0,406.0,140.0,266.0,441.0,217.0,322.0,266.0,49.0,63.0,105.0,70.0,609.0,623.0,469.0,539.0,336.0,280.0,567.0,168.0,266.0,203.0,294.0,287.0,434.0,343.0,273.0,308.0,413.0,399.0,336.0,532.0,245.0,203.0,133.0,140.0,63.0,91.0,49.0,7.0,7.0,7.0,7.0,7.0
1988.0,23.0,15.0,19.0,17.0,16.0,10.0,14.0,12.0,6.0,15.0,11.0,7.0,11.0,26.0,26.0,15.0,29.0,19.0,29.0,58.0,20.0,38.0,63.0,31.0,46.0,38.0,7.0,9.0,15.0,10.0,87.0,89.0,67.0,77.0,48.0,40.0,81.0,24.0,38.0,29.0,42.0,41.0,62.0,49.0,39.0,44.0,59.0,57.0,48.0,76.0,35.0,29.0,19.0,20.0,9.0,13.0,7.0,1.0,1.0,1.0,1.0,1.0
1988.0,23.0,15.0,19.0,17.0,16.0,10.0,14.0,12.0,6.0,15.0,11.0,7.0,11.0,26.0,26.0,15.0,29.0,19.0,29.0,58.0,20.0,38.0,63.0,31.0,46.0,38.0,7.0,9.0,15.0,10.0,87.0,89.0,67.0,77.0,48.0,40.0,81.0,24.0,38.0,29.0,42.0,41.0,62.0,49.0,39.0,44.0,59.0,57.0,48.0,76.0,35.0,29.0,19.0,20.0,9.0,13.0,7.0,1.0,1.0,1.0,1.0,1.0
1988.0,23.0,15.0,19.0,17.0,16.0,10.0,14.0,12.0,6.0,15.0,11.0,7.0,11.0,26.0,26.0,15.0,29.0,19.0,29.0,58.0,20.0,38.0,63.0,31.0,46.0,38.0,7.0,9.0,15.0,10.0,87.0,89.0,67.0,77.0,48.0,40.0,81.0,24.0,38.0,29.0,42.0,41.0,62.0,49.0,39.0,44.0,59.0,57.0,48.0,76.0,35.0,29.0,19.0,20.0,9.0,13.0,7.0,1.0,1.0,1.0,1.0,1.0
1988.0,23.0,15.0,19.0,17.0,16.0,10.0,14.0,12.0,6.0,15.0,11.0,7.0,11.0,26.0,26.0,15.0,29.0,19.0,29.0,58.0,20.0,38.0,63.0,31.0,46.0,38.0,7.0,9.0,15.0,10.0,87.0,89.0,67.0,77.0,48.0,40.0,81.0,24.0,38.0,29.0,42.0,41.0,62.0,49.0,39.0,44.0,59.0,57.0,48.0,76.0,35.0,29.0,19.0,20.0,9.0,13.0,7.0,1.0,1.0,1.0,1.0,1.0
1988.0,23.0,15.0,19.0,17.0,16.0,10.0,14.0,12.0,6.0,15.0,11.0,7.0,11.0,26.0,26.0,15.0,29.0,19.0,29.0,58.0,20.0,38.0,63.0,31.0,46.0,38.0,7.0,9.0,15.0,10.0,87.0,89.0,67.0,77.0,48.0,40.0,81.0,24.0,38.0,29.0,42.0,41.0,62.0,49.0,39.0,44.0,59.0,57.0,48.0,76.0,35.0,29.0,19.0,20.0,9.0,13.0,7.0,1.0,1.0,1.0,1.0,1.0
